,movieId,average_score,title,genres,tag
5730,30846,3.5,"Assassination of Richard Nixon, The (2004)",Crime|Drama|Thriller,
5731,30848,3.1666666666666665,"Love Song for Bobby Long, A (2004)",Drama,
5732,30850,3.75,"Merchant of Venice, The (2004)",Drama,Shakespeare
5733,30883,1.5,Fat Albert (2004),Comedy|Fantasy,
5734,30890,3.0,"Keys to the House, The (Chiavi di casa, Le) (2004)",Drama,
5735,30894,2.5,White Noise (2005),Drama|Horror|Mystery|Sci-Fi|Thriller,
5736,30898,3.1666666666666665,"Upside of Anger, The (2005)",Comedy|Drama|Romance,
5737,30994,4.0,Little Miss Marker (1980),Comedy|Drama,
5738,31000,2.5,Sweet Liberty (1986),Comedy,
5739,31030,4.0,I Remember Mama (1948),Children|Drama,motherhood
5740,31038,4.0,Smooth Talk (1985),Drama|Romance,
5741,31049,2.5,Out Cold (1989),Comedy|Thriller,
5742,31083,2.0,Man Trouble (1992),Comedy|Romance,
5743,31086,3.5,Battles Without Honor & Humanity (Jingi naki tatakai) (1973),Crime|Drama,
5744,31101,3.5,Stander (2003),Action|Crime|Drama,
5745,31114,3.0,Imaginary Heroes (2004),Comedy|Drama,
5746,31116,3.8333333333333335,Sergeant York (1941),Drama|War,
5747,31123,2.5,Ruby & Quentin (Tais-toi!) (2003),Comedy|Crime,
5748,31150,2.0,Wizards (1977),Animation|Fantasy|Sci-Fi|War,
5749,31162,3.0,"Life and Death of Peter Sellers, The (2004)",Comedy|Drama,
5750,31184,3.8333333333333335,Appleseed (Appurushîdo) (2004),Action|Animation|Fantasy|Sci-Fi,
5751,31193,3.5,"Many Adventures of Winnie the Pooh, The (1977)",Animation|Children|Musical,
5752,31221,2.05,Elektra (2005),Action|Adventure|Crime|Drama,
5753,31223,2.0,Racing Stripes (2005),Children|Comedy,
5754,31225,3.0714285714285716,Coach Carter (2005),Drama,
5755,31260,3.5,Boys Town (1938),Drama,
5756,31297,3.5,Gold Diggers of 1935 (1935),Comedy|Musical,
5757,31309,3.5,Rocco and His Brothers (Rocco e i suoi fratelli) (1960),Crime|Drama,
5758,31364,4.7,Memories of Murder (Salinui chueok) (2003),Crime|Drama|Mystery|Thriller,
5759,31367,2.0,"Chase, The (1994)",Action|Adventure|Comedy|Crime|Romance|Thriller,
5760,31410,3.875,"Downfall (Untergang, Der) (2004)",Drama|War,
5761,31420,3.1875,Assault on Precinct 13 (2005),Action|Crime|Drama|Thriller,
5762,31422,0.5,Are We There Yet? (2005),Children|Comedy,
5763,31424,0.5,Alone in the Dark (2005),Action|Horror|Sci-Fi|Thriller,
5764,31427,2.3333333333333335,Hide and Seek (2005),Horror|Mystery|Thriller,
5765,31431,2.0,Boogeyman (2005),Drama|Horror|Mystery|Thriller,
5766,31433,3.1363636363636362,"Wedding Date, The (2005)",Comedy|Romance,
5767,31435,4.5,Rory O'Shea Was Here (Inside I'm Dancing) (2004),Drama,
5768,31437,4.25,Nobody Knows (Dare mo shiranai) (2004),Drama,orphans
5769,31445,2.25,Employee of the Month (2004),Comedy|Drama,
5770,31522,5.0,"Marriage of Maria Braun, The (Ehe der Maria Braun, Die) (1979)",Drama,
5771,31545,4.0,"Trou, Le (Hole, The) (Night Watch, The) (1960)",Crime|Film-Noir,
5772,31553,1.0,Double Dragon (1994),Action|Adventure|Sci-Fi,
5773,31590,3.0,Hands Off the Loot (Touchez pas au grisbi) (1954),Crime|Drama|Thriller,
5774,31610,4.0,Purple Butterfly (Zi hudie) (2003),Drama,
5775,31617,3.0,El Cid (1961),Action|Adventure|Drama|Romance|War,
5776,31658,4.075,Howl's Moving Castle (Hauru no ugoku shiro) (2004),Adventure|Animation|Fantasy|Romance,anime|fantasy world|Hayao Miyazaki|Studio Ghibli|06 Oscar Nominated Best Movie - Animation|In Netflix queue
5777,31660,3.0,Steamboy (Suchîmubôi) (2004),Action|Animation|Drama|Sci-Fi,
5778,31664,3.5,Gorgeous (Boh lee chun) (1999),Action|Comedy|Romance,
5779,31685,3.1666666666666665,Hitch (2005),Comedy|Romance,
5780,31692,0.5,Uncle Nino (2003),Comedy,
5781,31694,3.25,Bride & Prejudice (2004),Comedy|Musical|Romance,
5782,31696,3.4714285714285715,Constantine (2005),Action|Fantasy|Horror|Thriller,
5783,31698,1.0,Son of the Mask (2005),Adventure|Children|Comedy|Fantasy,
5784,31700,3.1666666666666665,Because of Winn-Dixie (2005),Children|Comedy|Drama,
5785,31702,4.0,Turtles Can Fly (Lakposhtha hâm parvaz mikonand) (2004),Drama|War,
5786,31737,3.5,Bunny Lake Is Missing (1965),Mystery|Thriller,
5787,31804,3.25,Night Watch (Nochnoy dozor) (2004),Action|Fantasy|Horror|Mystery|Sci-Fi|Thriller,
5788,31851,3.0,Sons of the Desert (1933),Comedy,
5789,31867,3.0,Man of the House (2005),Action|Comedy,
5790,31878,3.5789473684210527,Kung Fu Hustle (Gong fu) (2004),Action|Comedy,
5791,31903,4.0,Zelary (2003),Drama|Romance,marriage
5792,31909,4.0,Dr. Giggles (1992),Comedy|Horror,
5793,31921,2.5,"Seven-Per-Cent Solution, The (1976)",Adventure|Comedy|Crime|Drama|Mystery|Thriller,
5794,31923,4.0,"Three Musketeers, The (1973)",Action|Adventure|Comedy,In Netflix queue
5795,31925,4.0,Royal Flash (1975),Adventure|Comedy|Romance,
5796,31952,3.5,Control (Kontroll) (2003),Comedy|Crime|Drama|Mystery,
5797,31973,3.5,Germany Year Zero (Germania anno zero) (Deutschland im Jahre Null) (1948),Drama|War,
5798,32009,2.6666666666666665,Tyler Perry's Diary of a Mad Black Woman (2005),Comedy|Drama|Romance,
5799,32011,2.1666666666666665,Cursed (2005),Horror|Thriller,
5800,32017,2.7142857142857144,"Pacifier, The (2005)",Action|Comedy,
5801,32019,2.4375,Be Cool (2005),Comedy|Crime|Musical,
5802,32022,3.6666666666666665,Gunner Palace (2004),Documentary|War,
5803,32029,3.05,Hostage (2005),Action|Crime|Drama|Thriller,
5804,32031,3.026315789473684,Robots (2005),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi|IMAX,
5805,32058,2.0,Class Action (1991),Drama,
5806,32060,3.0,"Cat and the Canary, The (1927)",Horror|Mystery,
5807,32116,2.5,"Oh, God! You Devil (1984)",Comedy,
5808,32139,4.0,"Agony and the Ecstasy, The (1965)",Drama,
5809,32179,4.0,Elevator to the Gallows (a.k.a. Frantic) (Ascenseur pour l'échafaud) (1958),Crime|Drama|Thriller,
5810,32213,2.6666666666666665,Cube Zero (2004),Horror|Mystery|Sci-Fi|Thriller,
5811,32234,4.0,Julia (1977),Drama,
5812,32243,3.5,Stealing Rembrandt (Rembrandt) (2003),Action|Comedy|Crime,
5813,32289,3.375,Ice Princess (2005),Children|Comedy|Drama,
5814,32291,3.1,Melinda and Melinda (2004),Comedy|Drama,
5815,32294,3.5,Milk and Honey (2003),Drama,
5816,32296,2.25,Miss Congeniality 2: Armed and Fabulous (2005),Adventure|Comedy|Crime,
5817,32298,2.3333333333333335,Guess Who (2005),Comedy|Romance,
5818,32300,2.8333333333333335,D.E.B.S. (2004),Action|Comedy,
5819,32302,4.0,"League of Ordinary Gentlemen, A (2004)",Documentary,
5820,32314,3.5,Incident at Loch Ness (2004),Adventure|Comedy|Documentary,
5821,32387,4.25,"Sword of Doom, The (Dai-bosatsu tôge) (1966)",Action|Drama,
5822,32392,2.5,800 Bullets (800 Balas) (2002),Comedy|Crime|Drama|Western,
5823,32440,2.0,If Looks Could Kill (1991),Action|Comedy,
5824,32442,2.5,Greedy (1994),Comedy,
5825,32456,4.25,"Pom Poko (a.k.a. Raccoon War, The) (Heisei tanuki gassen pompoko) (1994)",Animation|Comedy|Drama|Fantasy,
5826,32460,4.25,Knockin' on Heaven's Door (1997),Action|Comedy|Crime|Drama,
5827,32469,4.5,We're No Angels (1955),Comedy|Crime|Drama,
5828,32511,4.5,"Touch of Zen, A (Xia nu) (1971)",Action|Adventure,
5829,32515,2.5,Walker (1987),Adventure|Drama|War|Western,
5830,32554,3.8333333333333335,Memories (Memorîzu) (1995),Animation|Fantasy|Sci-Fi|Thriller,
5831,32582,4.75,"Wild Parrots of Telegraph Hill, The (2003)",Documentary,birds|parrots
5832,32584,3.125,"Ballad of Jack and Rose, The (2005)",Drama,fatherhood
5833,32587,3.857142857142857,Sin City (2005),Action|Crime|Film-Noir|Mystery|Thriller,cult
5834,32589,2.0,Beauty Shop (2005),Comedy,
5835,32596,3.0714285714285716,Sahara (2005),Action|Adventure|Comedy,
5836,32598,2.9375,Fever Pitch (2005),Comedy|Romance,
5837,32620,3.5,Not on the Lips (Pas sur la bouche) (2003),Comedy|Musical|Romance,
5838,32632,3.5,Electra Glide in Blue (1973),Action|Crime,
5839,32649,4.0,"Special Day, A (Giornata particolare, Una) (1977)",Drama|War,
5840,32657,4.25,"Man Who Planted Trees, The (Homme qui plantait des arbres, L') (1987)",Animation|Drama,
5841,32659,2.5,Tanguy (2001),Comedy,
5842,32666,1.0,National Lampoon's Lady Killers (National Lampoon's Gold Diggers) (2003),Comedy,
5843,32728,4.0,"Little Girl Who Lives Down the Lane, The (1976)",Drama|Mystery|Thriller,
5844,32743,3.0,Ringu 0: Bâsudei (2000),Drama|Horror|Thriller,
5845,32770,4.25,Brothers (Brødre) (2004),Drama,
5846,32799,3.5,Maidens in Uniform (Mädchen in Uniform) (1931),Drama|Romance,
5847,32862,4.0,With Six You Get Eggroll (1968),Comedy|Romance,
5848,32875,3.0,Holiday (Jour de fête) (1949),Comedy,
5849,32892,2.75,Ivan's Childhood (a.k.a. My Name is Ivan) (Ivanovo detstvo) (1962),Drama|War,
5850,32898,3.5,"Trip to the Moon, A (Voyage dans la lune, Le) (1902)",Action|Adventure|Fantasy|Sci-Fi,
5851,32906,3.5,"Ascent, The (Voskhozhdeniye) (1977)",Drama|War,
5852,32914,3.0,Carrie (2002),Drama|Horror|Thriller,
5853,32917,4.0,Boccaccio '70 (1962),Comedy|Fantasy|Romance,
5854,33004,3.4204545454545454,"Hitchhiker's Guide to the Galaxy, The (2005)",Adventure|Comedy|Sci-Fi,
5855,33085,2.25,"Amityville Horror, The (2005)",Horror|Thriller,
5856,33090,4.0,Mutant Aliens (2001),Animation|Comedy|Sci-Fi,
5857,33124,3.5,Before the Fall (NaPolA - Elite für den Führer) (2004),Drama|War,
5858,33126,2.5,"Frisco Kid, The (1979)",Comedy|Western,
5859,33132,1.5,State Property 2 (2005),Action|Crime|Drama,
5860,33138,5.0,Palindromes (2004),Adventure|Comedy|Drama,
5861,33145,3.0,"Lot Like Love, A (2005)",Comedy|Drama|Romance,
5862,33148,2.5,King's Ransom (2005),Comedy|Crime,
5863,33154,4.0,Enron: The Smartest Guys in the Room (2005),Documentary,business|money|scandal
5864,33158,2.0,xXx: State of the Union (2005),Action|Crime|Thriller,
5865,33162,3.5,Kingdom of Heaven (2005),Action|Drama|Romance|War,David Thewlis|Eva Green|Liam Neeson|Orlando Bloom
5866,33164,1.8333333333333333,House of Wax (2005),Horror|Thriller,
5867,33166,3.89,Crash (2004),Crime|Drama,racism
5868,33171,2.0,Mysterious Skin (2004),Drama|Mystery,
5869,33188,2.5,Mischief (1985),Comedy|Romance,
5870,33201,4.5,Between Your Legs (Entre las piernas) (1999),Drama|Mystery|Romance|Thriller,
5871,33237,4.0,San Francisco (1936),Drama|Musical|Romance,
5872,33294,2.5,Vampire Hunter D (1985),Animation|Fantasy|Horror,
5873,33310,4.5,"Common Thread, A (a.k.a. Sequins) (Brodeuses) (2004)",Drama|Romance,
5874,33312,3.5,"Cocoanuts, The (1929)",Comedy|Musical,
5875,33421,3.6666666666666665,Dear Wendy (2005),Drama,
5876,33435,3.5,Los Angeles Plays Itself (2003),Documentary,
5877,33437,3.4444444444444446,Unleashed (Danny the Dog) (2005),Action|Crime|Drama|Thriller,
5878,33493,3.4294871794871793,Star Wars: Episode III - Revenge of the Sith (2005),Action|Adventure|Sci-Fi,space|space opera
5879,33495,2.642857142857143,Kicking & Screaming (2005),Comedy,
5880,33499,2.5,Monster-in-Law (2005),Comedy|Romance,
5881,33558,3.0,"Snow Walker, The (2003)",Adventure|Drama,
5882,33564,4.5,Divorce - Italian Style (Divorzio all'italiana) (1961),Comedy,
5883,33615,3.375,Madagascar (2005),Adventure|Animation|Children|Comedy,
5884,33629,2.5,Airborne (1993),Adventure|Comedy,
5885,33639,3.3333333333333335,Mad Hot Ballroom (2005),Children|Documentary,
5886,33644,2.5,Dominion: Prequel to the Exorcist (2005),Horror|Thriller,
5887,33646,3.111111111111111,"Longest Yard, The (2005)",Comedy|Drama,
5888,33649,5.0,Saving Face (2004),Comedy|Drama|Romance,
5889,33660,4.088235294117647,Cinderella Man (2005),Drama|Romance,boksdrama|boxing
5890,33669,3.0714285714285716,"Sisterhood of the Traveling Pants, The (2005)",Adventure|Comedy|Drama,
5891,33672,3.0,Lords of Dogtown (2005),Action|Comedy|Drama,
5892,33677,3.5,Rock School (2005),Documentary,
5893,33679,3.2796610169491527,Mr. & Mrs. Smith (2005),Action|Adventure|Comedy|Romance,
5894,33681,1.75,"Adventures of Sharkboy and Lavagirl 3-D, The (2005)",Action|Adventure|Children|Fantasy,
5895,33683,3.75,High Tension (Haute tension) (Switchblade Romance) (2003),Horror|Thriller,
5896,33725,3.1666666666666665,It's All Gone Pete Tong (2004),Comedy|Drama|Musical,
5897,33779,4.5,Eddie Izzard: Dress to Kill (1999),Comedy,
5898,33781,3.0,Quo Vadis (1951),Drama|Romance,
5899,33794,3.8620689655172415,Batman Begins (2005),Action|Crime|IMAX,
5900,33801,3.0,Godzilla: Final Wars (Gojira: Fainaru uôzu) (2004),Action|Adventure|Fantasy|Sci-Fi,
5901,33815,3.0,"Perfect Man, The (2005)",Comedy|Drama|Romance,
5902,33826,2.5,Saint Ralph (2004),Comedy|Drama,
5903,33830,3.1666666666666665,Herbie: Fully Loaded (2005),Adventure|Comedy|Romance,
5904,33834,3.125,Land of the Dead (2005),Action|Horror|Thriller,
5905,33836,2.269230769230769,Bewitched (2005),Comedy|Fantasy|Romance,
5906,33838,3.5,Rize (2005),Documentary,
5907,33880,3.75,Me and You and Everyone We Know (2005),Comedy|Drama,
5908,33893,4.5,"Perfect Crime, The (Crimen Ferpecto) (Ferpect Crime) (2004)",Comedy|Crime|Thriller,
5909,33896,3.3333333333333335,3 Extremes (Three... Extremes) (Saam gaang yi) (2004),Horror,
5910,33903,4.0,"Edukators, The (Die Fetten Jahre sind vorbei) (2004)",Comedy|Crime|Drama|Romance,
5911,33966,1.5,Cop and ½ (1993),Comedy,
5912,34018,3.0,At the Circus (1939),Comedy|Musical,
5913,34048,3.15,War of the Worlds (2005),Action|Adventure|Sci-Fi|Thriller,
5914,34072,3.5555555555555554,"March of the Penguins (Marche de l'empereur, La) (2005)",Documentary,
5915,34129,3.0,Rebound (2005),Comedy,
5916,34143,2.0,Dark Water (2005),Drama|Horror|Thriller,
5917,34148,3.0,"Beat That My Heart Skipped, The (battre mon coeur s'est arrêté, De) (2005)",Drama,
5918,34150,2.763888888888889,Fantastic Four (2005),Action|Adventure|Sci-Fi,Chris Evans|comic book|heroine in tight suit|Jessica Alba|sexy female scientist|superhero
5919,34153,3.8333333333333335,Murderball (2005),Documentary,
5920,34162,3.5086206896551726,Wedding Crashers (2005),Comedy|Romance,stiller
5921,34164,3.5,Happy Endings (2005),Comedy|Drama,
5922,34271,3.75,Hustle & Flow (2005),Crime|Drama,hip hop
5923,34292,1.5,Hardware (1990),Action|Horror|Sci-Fi,
5924,34312,5.0,"Calcium Kid, The (2004)",Comedy,
5925,34319,3.3548387096774195,"Island, The (2005)",Action|Sci-Fi|Thriller,
5926,34321,3.0,Bad News Bears (2005),Children|Comedy,
5927,34323,3.7142857142857144,"Devil's Rejects, The (2005)",Action|Crime|Horror,Rob Zombie
5928,34326,3.0,Last Days (2005),Drama,
5929,34330,3.0,November (2004),Drama|Mystery,
5930,34332,2.9166666666666665,Sky High (2005),Action|Adventure|Children|Comedy,
5931,34334,2.5,Stealth (2005),Action|Adventure|Sci-Fi|Thriller,
5932,34336,2.0,Must Love Dogs (2005),Comedy|Romance,
5933,34338,3.35,"Aristocrats, The (2005)",Comedy|Documentary,
5934,34359,4.0,Georgy Girl (1966),Comedy,pregnancy
5935,34397,3.0,"Order, The (2001)",Action|Adventure|Drama|Thriller,
5936,34405,3.94,Serenity (2005),Action|Adventure|Sci-Fi,predictable|Firefly
5937,34437,3.4761904761904763,Broken Flowers (2005),Comedy|Drama,In Netflix queue
5938,34450,4.5,Miracles - Mr. Canton and Lady Rose (1989),Action|Comedy|Crime|Drama,
5939,34520,2.0833333333333335,"Dukes of Hazzard, The (2005)",Action|Adventure|Comedy,
5940,34523,2.0,The Chumscrubber (2005),Comedy|Drama,
5941,34528,3.6666666666666665,Junebug (2005),Comedy|Drama,pregnancy
5942,34530,2.8333333333333335,Deuce Bigalow: European Gigolo (2005),Comedy,
5943,34532,3.0,"Skeleton Key, The (2005)",Drama|Horror|Mystery|Thriller,
5944,34534,3.5714285714285716,Four Brothers (2005),Action|Crime|Drama,
5945,34536,3.1666666666666665,The Great Raid (2005),Action|Drama|War,
5946,34540,3.0,Pretty Persuasion (2005),Comedy|Drama,
5947,34542,3.7,Grizzly Man (2005),Documentary,Animal movie|bears
5948,34800,1.5,Private Resort (1985),Comedy,
5949,34811,2.5,Pusher II: With Blood on My Hands (2004),Action|Crime|Drama|Thriller,
5950,35015,3.5,Duma (2005),Adventure|Drama,Animal movie|In Netflix queue
5951,35347,1.0,Animal Farm (1954),Animation|Drama,
5952,35807,4.0,"Teahouse of the August Moon, The (1956)",Comedy,
5953,35836,3.5472972972972974,"40-Year-Old Virgin, The (2005)",Comedy|Romance,BEST PICTURE|classic|hilarious|steve carell
5954,35957,3.388888888888889,Red Eye (2005),Horror|Thriller,
5955,36276,2.5,Hidden (a.k.a. Cache) (Caché) (2005),Drama|Mystery|Thriller,
5956,36289,4.0,Asterix & Obelix vs. Caesar (Astérix et Obélix contre César) (1999),Adventure|Children|Comedy|Fantasy,
5957,36363,3.75,Kin-Dza-Dza! (1986),Comedy|Drama|Sci-Fi,
5958,36397,1.5,Valiant (2005),Adventure|Animation|Children|Comedy|Fantasy|War,
5959,36401,2.625,"Brothers Grimm, The (2005)",Comedy|Fantasy|Horror|Thriller,
5960,36477,4.0,"Baxter, The (2005)",Comedy|Drama|Romance,
5961,36509,2.6666666666666665,"Cave, The (2005)",Action|Adventure|Horror|Mystery|Sci-Fi|Thriller,
5962,36517,3.4615384615384617,"Constant Gardener, The (2005)",Drama|Thriller,Africa|business|politics
5963,36519,3.21875,Transporter 2 (2005),Action|Crime|Thriller,
5964,36525,2.6875,Just Like Heaven (2005),Comedy|Fantasy|Romance,
5965,36527,3.5714285714285716,Proof (2005),Drama,mathematics
5966,36529,3.7142857142857144,Lord of War (2005),Action|Crime|Drama|Thriller|War,wapendrama
5967,36533,2.25,Cry_Wolf (a.k.a. Cry Wolf) (2005),Drama|Horror|Mystery|Thriller,
5968,36535,3.7777777777777777,Everything Is Illuminated (2005),Comedy|Drama,In Netflix queue
5969,36537,3.3333333333333335,Thumbsucker (2005),Comedy|Drama,
5970,36708,3.7083333333333335,Family Guy Presents Stewie Griffin: The Untold Story (2005),Adventure|Animation|Comedy,
5971,36850,3.75,Police Story 2 (Ging chaat goo si juk jaap) (1988),Action|Comedy|Crime|Thriller,
5972,36931,3.5,New Police Story (Xin jing cha gu shi) (2004),Action|Crime|Drama,
5973,37211,3.0,Go West (1940),Comedy|Musical|Western,
5974,37240,3.5,Why We Fight (2005),Documentary,In Netflix queue
5975,37380,2.15,Doom (2005),Action|Horror|Sci-Fi,
5976,37382,2.875,Domino (2005),Crime|Drama|Thriller,
5977,37384,3.269230769230769,Waiting... (2005),Comedy,restaurant
5978,37386,2.761904761904762,Aeon Flux (2005),Action|Sci-Fi,
5979,37444,4.0,Frankenstein 90 (1984),Comedy|Horror|Romance,
5980,37475,3.0,"Unfinished Life, An (2005)",Drama,
5981,37477,2.5,"Man, The (2005)",Action|Comedy|Crime,
5982,37495,3.5,Survive Style 5+ (2004),Fantasy|Mystery|Romance|Thriller,
5983,37545,3.25,Woyzeck (1979),Drama,
5984,37720,2.9166666666666665,"Exorcism of Emily Rose, The (2005)",Crime|Drama|Horror|Thriller,
5985,37727,2.8636363636363638,Flightplan (2005),Action|Drama|Thriller,
5986,37729,3.534090909090909,Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,gothic|helena bonham carter|Johnny Depp|Tim Burton|visually appealing|animation|06 Oscar Nominated Best Movie - Animation
5987,37731,3.7222222222222223,Green Street Hooligans (a.k.a. Hooligans) (2005),Crime|Drama,
5988,37733,3.5,"History of Violence, A (2005)",Action|Crime|Drama|Thriller,In Netflix queue
5989,37736,3.5,Oliver Twist (2005),Drama,Dickens
5990,37739,3.3,"Greatest Game Ever Played, The (2005)",Drama,
5991,37741,3.869565217391304,Capote (2005),Crime|Drama,Truman Capote
5992,37830,3.55,Final Fantasy VII: Advent Children (2004),Action|Adventure|Animation|Fantasy|Sci-Fi,
5993,37844,2.0,Roll Bounce (2005),Comedy|Drama|Romance,
5994,37853,2.5,Into the Blue (2005),Action|Adventure|Crime|Thriller,
5995,37857,3.611111111111111,MirrorMask (2005),Adventure|Children|Drama|Fantasy,
5996,38038,3.6333333333333333,Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy,06 Oscar Nominated Best Movie - Animation|Aardman
5997,38061,4.071428571428571,Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,black comedy|clever|fast-paced dialogue|good dialogue|Robert Downey Jr.|witty|In Netflix queue
5998,38095,4.166666666666667,"Bittersweet Life, A (Dalkomhan insaeng) (2005)",Action|Crime|Drama,
5999,38159,4.5,"Short Film About Love, A (Krótki film o milosci) (1988)",Drama|Romance,
6000,38164,4.0,"All This, and Heaven Too (1940)",Drama|Romance,
6001,38198,4.0,Darwin's Nightmare (2004),Documentary,
6002,38294,2.5,Beowulf & Grendel (2005),Action|Adventure|Drama|Fantasy,
6003,38304,4.625,No Direction Home: Bob Dylan (2005),Documentary,
6004,38388,4.25,Goal! The Dream Begins (Goal!) (2005),Drama,
6005,38583,2.5,"Wraith, The (1986)",Action|Horror|Sci-Fi|Thriller,
6006,38798,3.125,In Her Shoes (2005),Comedy|Drama,sisters
6007,38886,3.4444444444444446,"Squid and the Whale, The (2005)",Comedy|Drama,divorce
6008,38992,3.5,Two for the Money (2005),Drama,
6009,39183,3.5588235294117645,Brokeback Mountain (2005),Drama|Romance,
6010,39231,3.5,Elizabethtown (2005),Comedy|Drama|Romance,
6011,39234,3.5,North Country (2005),Drama,courtroom drama|In Netflix queue
6012,39292,3.775,"Good Night, and Good Luck. (2005)",Crime|Drama,In Netflix queue|journalism|McCarthy hearings|Morrow
6013,39307,2.5,Dreamer: Inspired by a True Story (2005),Children|Drama,
6014,39381,3.5625,"Proposition, The (2005)",Crime|Drama|Western,
6015,39400,2.1,"Fog, The (2005)",Action|Horror|Mystery|Thriller,
6016,39414,3.0,Shopgirl (2005),Comedy|Drama|Romance,
6017,39427,3.0,Stay (2005),Thriller,
6018,39435,2.9,"Legend of Zorro, The (2005)",Action|Adventure|Drama|Western,
6019,39444,3.388888888888889,"Weather Man, The (2005)",Comedy|Drama,
6020,39446,2.8076923076923075,Saw II (2005),Horror|Thriller,
6021,39449,2.6,Prime (2005),Comedy|Drama|Romance,
6022,39516,4.5,Don't Move (Non ti muovere) (2004),Drama,
6023,39715,2.142857142857143,American Pie Presents: Band Camp (American Pie 4: Band Camp) (2005),Comedy,
6024,39801,2.75,"Great Yokai War, The (Yôkai daisensô) (2005)",Adventure|Comedy|Fantasy|Horror,
6025,39869,4.125,Manderlay (2005),Drama,
6026,40148,3.357142857142857,Revolver (2005),Crime|Drama|Thriller,
6027,40278,3.676470588235294,Jarhead (2005),Action|Drama|War,Jake Gyllenhaal|Modern war
6028,40339,2.2857142857142856,Chicken Little (2005),Action|Adventure|Animation|Children|Comedy|Sci-Fi,
6029,40412,4.75,Dead Man's Shoes (2004),Crime|Thriller,
6030,40414,3.7,Joyeux Noël (Merry Christmas) (2005),Drama|War,
6031,40478,2.5,Night of the Lepus (1972),Horror|Sci-Fi|Thriller,
6032,40491,5.0,"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",Comedy|Drama,depression
6033,40578,3.0,Sword of the Beast (Kedamono no ken) (1965),Action|Drama,
6034,40581,2.9166666666666665,Just Friends (2005),Comedy|Romance,
6035,40583,3.53125,Syriana (2005),Drama|Thriller,In Netflix queue
6036,40597,2.0,One-Way Ticket to Mombasa (Menolippu Mombasaan) (2002),Comedy|Drama,
6037,40614,3.25,Derailed (2005),Drama|Thriller,
6038,40617,3.0,Creep (2004),Horror|Thriller,
6039,40629,3.5555555555555554,Pride & Prejudice (2005),Drama|Romance,In Netflix queue
6040,40697,2.25,Babylon 5,Sci-Fi,
6041,40723,3.25,Wolf Creek (2005),Crime|Horror|Thriller,
6042,40732,3.5454545454545454,"Descent, The (2005)",Adventure|Drama|Horror|Thriller,
6043,40815,3.816901408450704,Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX,Magic|Wizards
6044,40819,3.7564102564102564,Walk the Line (2005),Drama|Musical|Romance,Johnny Cash
6045,40826,3.15,Rent (2005),Drama|Musical|Romance,
6046,40851,3.375,Zathura (2005),Action|Adventure|Children|Fantasy,
6047,40870,3.5,C.R.A.Z.Y. (2005),Drama,
6048,40946,2.0,Sarah Silverman: Jesus Is Magic (2005),Comedy|Musical,
6049,40955,3.875,Breakfast on Pluto (2005),Comedy|Drama,transvestite
6050,40959,3.6666666666666665,"Ice Harvest, The (2005)",Action|Comedy|Crime|Thriller,
6051,40962,3.3333333333333335,"Yours, Mine and Ours (2005)",Comedy|Romance,
6052,40966,3.5,"Libertine, The (2004)",Drama,
6053,41014,4.0,"Bird with the Crystal Plumage, The (Uccello dalle piume di cristallo, L') (1970)",Crime|Horror|Mystery|Thriller,
6054,41285,3.4411764705882355,Match Point (2005),Crime|Drama|Romance,
6055,41527,4.0,Paradise Now (2005),Crime|Drama|Thriller|War,
6056,41566,3.443548387096774,"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy,C.S. Lewis
6057,41569,3.4,King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller,big budget
6058,41571,3.5833333333333335,Memoirs of a Geisha (2005),Drama|Romance,
6059,41573,2.875,"Family Stone, The (2005)",Comedy|Drama|Romance,
6060,41617,2.75,Havoc (2005),Crime|Drama|Romance,
6061,41627,3.5,Samurai Rebellion (Jôi-uchi: Hairyô tsuma shimatsu) (1967),Action|Drama,
6062,41712,4.0,"Room for Romeo Brass, A (1999)",Comedy|Drama,
6063,41716,3.2142857142857144,"Matador, The (2005)",Comedy|Drama|Thriller,
6064,41724,4.5,Wal-Mart: The High Cost of Low Price (2005),Documentary,
6065,41769,2.5,Mozart and the Whale (2005),Comedy|Drama|Romance,
6066,41828,4.5,Don't Look Now: We're Being Shot At (La grande vadrouille) (1966),Comedy|War,
6067,41863,4.0,"Three Burials of Melquiades Estrada, The (2006)",Adventure|Crime|Drama,
6068,41997,3.8095238095238093,Munich (2005),Action|Crime|Drama|Thriller,In Netflix queue
6069,42002,3.388888888888889,"Producers, The (2005)",Comedy|Musical,In Netflix queue
6070,42004,3.5,Transamerica (2005),Adventure|Comedy|Drama,
6071,42007,2.8333333333333335,Rumor Has It... (2005),Comedy|Drama|Romance,
6072,42009,1.875,Cheaper by the Dozen 2 (2005),Adventure|Comedy,
6073,42011,2.1818181818181817,Fun with Dick and Jane (2005),Comedy|Crime,
